date,diamond price,inflation rate,gold price,BTC_Close,BTC_Volume,BTC_Marketcap,ETH_Close,ETH_Volume,ETH_Marketcap,DOGE_Close,DOGE_Volume,DOGE_Marketcap
10/6/2018,10605.115,1.86,1202.88,6588.31,3259740000,1.14E+11,225.12,1505070000,23054817089,0.00554499,13055500,645695892.7
10/5/2018,10606.442,1.85,1202.88,6622.48,3671500000,1.15E+11,227.601,1547330000,23304234601,0.00566891,12566200,660047445.5
10/4/2018,10606.137,1.84,1199.68,6576.69,3838410000,1.14E+11,222.218,1479500000,22748580859,0.00564533,14529600,657223863.6
10/3/2018,10606.032,1.83,1197.18,6502.59,3887310000,1.13E+11,220.489,1683930000,22567089086,0.00570408,15933900,663984391.1
10/2/2018,10607.256,1.84,1180.13,6556.1,3979260000,1.13E+11,227.181,1542080000,23247403474,0.00582375,15357200,677834330.8
10/1/2018,10600.555,1.87,1212.88,6589.62,4000970000,1.14E+11,230.768,1597500000,23609728018,0.00594179,20096400,691491512
9/30/2018,10586.36,1.87,1188.38,6625.56,4002280000,1.15E+11,232.848,1765560000,23817805502,0.00590575,13396600,687215142.9
9/29/2018,10589.485,1.84,1188.38,6601.96,4363690000,1.14E+11,231.635,2208720000,23688983896,0.00586455,15626800,682339781.6
9/28/2018,10588.742,1.84,1188.38,6644.13,5014430000,1.15E+11,222.402,2018120000,22740233568,0.00583053,14461600,678300465.9
9/27/2018,10587.29,1.84,1181.33,6676.75,4606810000,1.15E+11,228.494,2030320000,23358464739,0.00587883,15096200,683838581
9/26/2018,10582.475,1.83,1200.88,6495,4437300000,1.12E+11,215.847,1756100000,22061164303,0.0056946,11673600,662329725
9/25/2018,10585.804,1.85,1201.33,6446.47,4726180000,1.11E+11,218.505,2120360000,22328327983,0.00568552,17598700,661194575.5
9/24/2018,10587.207,1.87,1195.23,6595.41,4177310000,1.14E+11,228.73,1748740000,23368514475,0.00567737,17243600,660168122.2
9/23/2018,10582.026,1.87,1199.63,6710.63,4197500000,1.16E+11,244.33,1693470000,24957339670,0.00590092,12445100,686080916.5
9/22/2018,10575.524,1.85,1199.63,6721.98,4509660000,1.16E+11,240.48,1921820000,24559189741,0.00575805,14917600,669390105.2
9/21/2018,10571.95,1.85,1199.63,6734.95,6531940000,1.16E+11,246.584,2836200000,25177561991,0.00568382,22345300,660681858.1
9/20/2018,10589.835,1.85,1207.18,6519.67,4348110000,1.13E+11,224.591,1782070000,22927300808,0.00569495,25354400,661896910.2
9/19/2018,10594.739,1.84,1203.98,6398.54,4431340000,1.11E+11,209.969,1733330000,21430323331,0.00560898,38645300,651826831.1
9/18/2018,10597.367,1.83,1195.63,6371.3,4180090000,1.10E+11,209.975,1800640000,21426628309,0.00598073,39689500,694945887.3
9/17/2018,10602.304,1.81,1200.93,6281.2,3910780000,1.08E+11,197.875,2019910000,20187902505,0.0062427,26385900,725299656.7
9/16/2018,10610.859,1.79,1193.73,6517.18,3273730000,1.13E+11,220.589,1502260000,22500748646,0.006531,21598600,758705130.9
9/15/2018,10620.552,1.78,1193.73,6543.2,3216300000,1.13E+11,223.074,1670490000,22749647321,0.00616527,16956400,716133148.5
9/14/2018,10617.123,1.77,1193.73,6512.71,4076220000,1.12E+11,211.749,2232190000,21590366996,0.00617982,41910000,717737372.7
9/13/2018,10613.55,1.77,1201.58,6517.31,4210910000,1.13E+11,211.354,2330720000,21545775837,0.0065544,45785700,761150295.4
9/12/2018,10618.974,1.79,1205.98,6351.8,4064230000,1.10E+11,183.331,1874850000,18685319378,0.00645539,59824100,749563101.8
9/11/2018,10635.248,1.76,1198.78,6321.2,3849910000,1.09E+11,185.066,1568900000,18858381966,0.00632889,89882900,734786914.7
9/10/2018,10632.653,1.76,1195.93,6329.7,3714100000,1.09E+11,197.079,1502960000,20078523984,0.00689239,76891600,800113778.7
9/9/2018,10630.313,1.74,1192.83,6300.86,3671890000,1.09E+11,196.924,1585980000,20058708800,0.00582892,32572000,676577705.5
9/8/2018,10631.342,1.75,1192.83,6225.98,3835060000,1.07E+11,197.951,1517200000,20159309964,0.00569173,48248300,660574627.6
9/7/2018,10628.701,1.75,1192.83,6467.07,4264680000,1.12E+11,217.203,1678260000,22115522904,0.00530727,37618700,615880469.8
9/6/2018,10630.79,1.75,1200.28,6529.17,5523470000,1.13E+11,230.215,2097310000,23435751842,0.00500963,32481300,581271399.6
9/5/2018,10633.912,1.75,1201.88,6792.83,5800460000,1.17E+11,232.331,2390390000,23646371777,0.00493072,50536000,572046224.4
9/4/2018,10634.374,1.77,1191.13,7361.66,4273640000,1.27E+11,285.723,1554870000,29074743101,0.00526867,32495100,611181289.1
9/3/2018,10640.035,1.75,1201.15,7260.06,4087760000,1.25E+11,289.259,1394490000,29428616901,0.00526648,57158800,610853684.7
9/2/2018,10643.894,1.76,1204.53,7272.72,4329540000,1.25E+11,294.371,1321050000,29942718225,0.00499909,139429000,579769447.2
9/1/2018,10646.879,1.77,1204.53,7193.25,4116050000,1.24E+11,295.341,1546630000,30035327410,0.00627772,193826000,727970620.2
8/31/2018,10645.295,1.78,1204.53,7037.58,4495650000,1.21E+11,283.004,1411910000,28774922508,0.00479385,77150500,555832504.3
8/30/2018,10646.805,1.78,1199.53,6978.23,4463250000,1.20E+11,284.105,1513100000,28881058148,0.00320647,33967500,371736147.6
8/29/2018,10650.376,1.77,1196.63,7047.16,4145880000,1.21E+11,289.312,1474460000,29404459725,0.00260555,4588400,302033241.7
8/28/2018,10665.563,1.79,1221.38,7096.28,4659940000,1.22E+11,296.499,1513350000,30128902937,0.00260682,5215460,302144269.5
8/27/2018,10716.892,1.8,1214.78,6884.64,4019000000,1.19E+11,285.603,1406790000,29015874948,0.00246184,3618660,285305948.7
8/26/2018,10721.17,1.82,1206.18,6707.26,3295500000,1.16E+11,275.197,1206650000,27953028997,0.00240447,2912230,278624233.2
8/25/2018,10718.875,1.83,1206.18,6763.19,3312600000,1.17E+11,279.646,1208360000,28399212923,0.00237016,4028740,274615435.4
8/24/2018,10711.801,1.8,1206.18,6719.96,4097820000,1.16E+11,282.967,1450170000,28730705349,0.00242611,3251910,281064241.7
8/23/2018,10709.513,1.8,1183.13,6534.88,3426180000,1.13E+11,277.104,1271160000,28129662664,0.00238532,2596260,276305563.3
